Shipment,Principal Code ,Principal Name,Product Category,Sales Order No,Delivery Order No,Sales Invoice No,PO Number,Required Delivery Date (RDD),Customer Code,Customer Name,Customer Address,SKU Code,SKU Description,SLED,Batch code,Quantity,UOM,Volume (CBM),Weight (KG)
,PCC-000614,Unilever Philippines,NON-FOOD,2816717088,3810207822,53483696,1809168401,8 07 2018,50207235,AFPCES PSG,Manila City,67045864,SURF BAR BLUE 36X380G,,,3,case,0.035,41.862
,PCC-000614,Unilever Philippines,NON-FOOD,2816717088,3810207822,53483696,1809168401,8 07 2018,50207235,AFPCES PSG,Manila City,67045866,SURF BAR CHERRY BLOSSOM 96X130G,,,3,case,0.034,38.328
,PCC-000614,Unilever Philippines,NON-FOOD,2816717088,3810207822,53483696,1809168401,8 07 2018,50207235,AFPCES PSG,Manila City,67045867,SURF BAR BLOSSOM FRESH 96X130G,,,3,case,0.034,38.328
,PCC-000614,Unilever Philippines,NON-FOOD,2816717088,3810207822,53483696,1809168401,8 07 2018,50207235,AFPCES PSG,Manila City,67045868,SURF BAR KALAMANSI 36X380G,,,3,case,0.035,41.865
,PCC-000614,Unilever Philippines,NON-FOOD,2816717088,3810207822,53483696,1809168401,8 07 2018,50207235,AFPCES PSG,Manila City,67045869,SURF BAR CHERRY BLOSSOM 36X380G,,,3,case,0.035,41.862
,PCC-000614,Unilever Philippines,NON-FOOD,2816666683,3810207839,53483712,1809144038,8 07 2018,50207367,ROBINSONS SUPERMKT MARQUINTON,Marikina City,67045870,SURF BAR BFRESH 36X380G,,,1,case,0.012,13.95
,PCC-000614,Unilever Philippines,NON-FOOD,2816717088,3810207822,53483696,1809168401,8 07 2018,50207235,AFPCES PSG,Manila City,67045870,SURF BAR BFRESH 36X380G,,,3,case,0.035,41.85
,PCC-000614,Unilever Philippines,NON-FOOD,2816717088,3810207822,53483696,1809168401,8 07 2018,50207235,AFPCES PSG,Manila City,67045871,SURF BAR TAWAS 96X130G,,,3,case,0.034,38.328
,PCC-000614,Unilever Philippines,NON-FOOD,2816665516,3810207834,53483707,1809143179,8 07 2018,50207367,ROBINSONS SUPERMKT MARQUINTON,Marikina City,67049950,CREAMSILK DTC STANDOUTSTRAIGHT 4X3X350ML,,,1,case,0.015,4.816
,PCC-000614,Unilever Philippines,NON-FOOD,2816665670,3810207836,53483709,1809143612,8 07 2018,50207367,ROBINSONS SUPERMKT MARQUINTON,Marikina City,67054450,PONDS WB DTX OILY SKIN DCRM 288X6G,,,1,case,0.007,3.125
,PCC-000614,Unilever Philippines,NON-FOOD,2816717053,3810207812,53483688,1809168387,8 07 2018,50207235,AFPCES PSG,Manila City,67060701,DOVE ST ORIGINAL LIGHT AND SMOOTH 12X20G,,,2,case,0.005,1.114
,PCC-000614,Unilever Philippines,NON-FOOD,2816717053,3810207812,53483688,1809168387,8 07 2018,50207235,AFPCES PSG,Manila City,67060703,DOVE ST ORIGINAL LIGHT AND SMOOTH 12X40G,,,2,case,0.007,1.94
,PCC-000614,Unilever Philippines,NON-FOOD,2816717073,3810207817,53483693,1809168396,8 07 2018,50207235,AFPCES PSG,Manila City,67082157,SURF FABCON BLOSSOM FRESH SACH 360X28ML,,,2,case,0.09,24.84
,PCC-000614,Unilever Philippines,NON-FOOD,2816722132,3810207805,53483681,1809161628,8 07 2018,15373197,KAREILA MANAGEMENT CORP. S&R SUCAT,PARANAQUE,67084770,DOMEX PHI CLSSC ORIG GKILL MP 6X2X900ML,,,35,case,1.026,421.96
,PCC-000614,Unilever Philippines,NON-FOOD,2816717057,3810207815,53483691,1809168394,8 07 2018,50207235,AFPCES PSG,Manila City,67106207,CLOSEUP RED HOT ULP RL1 144X(2X10G),,,5,case,0.053,15.7
,PCC-000614,Unilever Philippines,NON-FOOD,2816717043,3810207808,53483684,1809168379,8 07 2018,50207235,AFPCES PSG,Manila City,67108675,KNORR BLN CUBES BEEF SAVERS 36X120G,,,2,case,0.014,10.22
,PCC-000614,Unilever Philippines,NON-FOOD,2816720108,3810207825,53483699,1809166202,8 07 2018,50200696,ULTRA MEGA MUNTINLUPA WHSLE,Muntinlupa City,67108675,KNORR BLN CUBES BEEF SAVERS 36X120G,,,8,case,0.056,40.88
,PCC-000614,Unilever Philippines,NON-FOOD,2816718459,3810207825,53483699,1809166202,8 07 2018,50200696,ULTRA MEGA MUNTINLUPA WHSLE,Muntinlupa City,67108675,KNORR BLN CUBES BEEF SAVERS 36X120G,,,12,case,0.084,61.32
,PCC-000614,Unilever Philippines,NON-FOOD,2816665098,3810207828,53483702,1809141718,8 07 2018,50207367,ROBINSONS SUPERMKT MARQUINTON,Marikina City,67108676,KNORR BLN CUBES PORK SAVERS 36X120G,,,1,case,0.007,5.11
,PCC-000614,Unilever Philippines,NON-FOOD,2816717043,3810207808,53483684,1809168379,8 07 2018,50207235,AFPCES PSG,Manila City,67108676,KNORR BLN CUBES PORK SAVERS 36X120G,,,2,case,0.014,10.22
,PCC-000614,Unilever Philippines,NON-FOOD,2816719803,3810207808,53483684,1809168379,8 07 2018,50207235,AFPCES PSG,Manila City,67108677,KNORR BLN CUBES PORK PANTRY 72X60G,,,2,case,0.014,10.92
,PCC-000614,Unilever Philippines,NON-FOOD,2816718459,3810207825,53483699,1809166202,8 07 2018,50200696,ULTRA MEGA MUNTINLUPA WHSLE,Muntinlupa City,67108677,KNORR BLN CUBES PORK PANTRY 72X60G,,,10,case,0.07,54.6
,PCC-000614,Unilever Philippines,NON-FOOD,2816665098,3810207828,53483702,1809141718,8 07 2018,50207367,ROBINSONS SUPERMKT MARQUINTON,Marikina City,67108687,KNORR BLN CUBES BEEF PANTRY 72X60G,,,2,case,0.014,10.92
,PCC-000614,Unilever Philippines,NON-FOOD,2816665098,3810207828,53483702,1809141718,8 07 2018,50207367,ROBINSONS SUPERMKT MARQUINTON,Marikina City,67114979,KNORR BLN CUBE SHRIMP DISPENSER 192X20G,,,1,case,0.008,5.37
,PCC-000614,Unilever Philippines,NON-FOOD,2816717043,3810207808,53483684,1809168379,8 07 2018,50207235,AFPCES PSG,Manila City,67114981,KNORR BLN CUBE CHICKEN SINGLES 48X12X10G,,,2,case,0.043,13.18
